4.570000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,3.010000000000000000e+02
3.700000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.403000000000000000e+03,4.485000000000000000e+03
1.020000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.562000000000000000e+03,3.626000000000000000e+03
1.540000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.350000000000000000e+02,5.990000000000000000e+02
2.090000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-1.000000000000000000e+00,1.790000000000000000e+02
4.490000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.807000000000000000e+03,4.305000000000000000e+03
3.070000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,8.550000000000000000e+02,1.338000000000000000e+03
2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.962000000000000000e+03,4.125000000000000000e+03
3.870000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.470000000000000000e+03,2.297000000000000000e+03
3.930000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.568000000000000000e+03,3.734000000000000000e+03
1.630000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.030000000000000000e+02,1.127000000000000000e+03
1.040000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.437000000000000000e+03,3.482000000000000000e+03
1.100000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,7.940000000000000000e+02,1.430000000000000000e+03
2.610000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.731000000000000000e+03,4.720000000000000000e+03
1.770000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.856000000000000000e+03,2.548000000000000000e+03
2.920000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.035000000000000000e+03,1.085000000000000000e+03
1.980000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,1.611000000000000000e+03,1.849000000000000000e+03
2.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,6.000000000000000000e+02,1.103000000000000000e+03
1.630000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.471000000000000000e+03,3.844000000000000000e+03
3.240000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,2.437000000000000000e+03,2.591000000000000000e+03
3.730000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,4.838000000000000000e+03,5.865000000000000000e+03
