18,-34,114,0
30,-14,115,0
23,-29,115,0
3,-26,116,0
21,-28,116,0
11,-24,117,0
20,-14,117,0
9,-29,118,0
11,-21,118,0
29,-32,119,0
2,-29,119,0
2,-14,120,0
21,-18,120,0
17,-8,121,0
8,-20,121,0
24,-18,122,0
27,-32,122,0
9,-34,123,0
27,-36,123,0
20,-30,124,0
18,-10,124,0
5,-16,125,0
6,-10,125,0
17,-36,126,0
26,-14,126,0
8,-35,127,0
30,-29,127,0
24,-24,128,0
12,-24,128,0
5,-30,129,0
33,-20,129,0
2,-22,130,0
18,-15,130,0
23,-30,131,0
3,-32,131,0
2,-23,132,0
30,-18,132,0
21,-23,133,0
12,-8,133,0
15,-17,134,0
26,-17,134,0
23,-34,135,0
24,-14,135,0
24,-22,136,0
14,-12,136,0
17,-21,137,0
9,-27,137,0
9,-18,138,0
26,-33,138,0
12,-24,139,0
33,-32,139,0
29,-29,140,0
3,-21,140,0
33,-9,141,0
23,-20,141,0
11,-26,142,0
26,-20,142,0
14,-30,143,0
2,-24,143,0
5,-36,144,0
14,-27,144,0
27,-30,145,0
29,-20,145,0
20,-14,146,0
2,-18,146,0
17,-27,147,0
3,-27,147,0
17,-28,148,0
27,-29,148,0
8,-9,149,0
3,-26,149,0
18,-29,150,0
30,-9,150,0
29,-20,151,0
27,-26,151,0
9,-36,152,0
18,-24,152,0
12,-33,153,0
27,-12,153,0
33,-21,154,0
5,-9,154,0
23,-14,155,0
18,-27,155,0
30,-24,156,0
5,-8,156,0
15,-23,157,0
33,-14,157,0
8,-32,158,0
17,-9,158,0
15,-26,159,0
20,-12,159,0
18,-11,160,0
23,-14,160,0
20,-8,161,0
8,-12,161,0
11,-18,162,0
32,-33,162,0
33,-17,163,0
33,-24,163,0
23,-16,164,0
6,-29,164,0
14,-29,165,0
21,-17,165,0
12,-21,166,0
9,-34,166,0
18,-24,167,0
5,-27,167,0
18,-35,168,0
29,-8,168,0
30,-22,169,0
5,-34,169,0
33,-24,170,0
24,-30,170,0
18,-23,171,0
24,-12,171,0
24,-16,172,0
8,-9,172,0
30,-34,173,0
18,-28,173,0
20,-16,174,0
5,-22,174,0
15,-29,175,0
3,-23,175,0
15,-24,176,0
20,-29,176,0
17,-24,177,0
11,-30,177,0
32,-36,178,0
15,-35,178,0
12,-10,179,0
14,-21,179,0
18,-16,180,0
3,-30,180,0
17,-32,181,0
9,-26,181,0
32,-11,182,0
32,-34,182,0
18,-32,183,0
14,-32,183,0
9,-35,184,0
11,-8,184,0
20,-20,185,0
18,-30,185,0
3,-15,186,0
18,-9,186,0
14,-22,187,0
27,-10,187,0
20,-9,188,0
15,-27,188,0
32,-26,189,0
29,-14,189,0
14,-33,190,0
21,-29,190,0
32,-16,191,0
9,-28,191,0
20,-36,192,0
33,-34,192,0
11,-20,193,0
5,-30,193,0
26,-26,194,0
32,-27,194,0
12,-26,195,0
3,-12,195,0
26,-22,196,0
14,-22,196,0
15,-9,197,0
15,-29,197,0
26,-8,198,0
18,-36,198,0
12,-23,199,0
2,-10,199,0
33,-15,200,0
30,-14,200,0
27,-10,201,0
8,-28,201,0
2,-24,202,0
11,-12,202,0
9,-27,203,0
24,-10,203,0
5,-17,204,0
30,-15,204,0
6,-14,205,0
23,-23,205,0
3,-28,206,0
24,-11,206,0
14,-27,207,0
3,-35,207,0
20,-12,208,0
29,-28,208,0
17,-34,209,0
8,-8,209,0
11,-34,210,0
21,-33,210,0
3,-30,211,0
3,-14,211,0
30,-27,212,0
11,-29,212,0
29,-26,213,0
27,-33,213,0
12,-9,214,0
6,-28,214,0
23,-26,215,0
20,-16,215,0
15,-10,216,0
21,-21,216,0
8,-22,217,0
12,-9,217,0
30,-16,218,0
23,-35,218,0
29,-24,219,0
32,-23,219,0
3,-16,220,0
17,-12,220,0
11,-36,221,0
18,-26,221,0
27,-33,222,0
30,-33,222,0
12,-20,223,0
30,-12,223,0
12,-32,224,0
15,-17,224,0
14,-8,225,0
8,-24,225,0
30,-8,226,0
21,-35,226,0
15,-32,227,0
15,-28,227,0
26,-17,228,0
27,-17,228,0
26,-20,229,0
29,-32,229,0
18,-12,230,0
33,-28,230,0
11,-15,231,0
17,-24,231,0
30,-20,232,0
2,-22,232,0
21,-24,233,0
20,-30,233,0
33,-14,234,0
14,-16,234,0
24,-34,235,0
2,-36,235,0
30,-29,236,0
14,-26,236,0
3,-17,237,0
9,-14,237,0
26,-23,238,0
17,-36,238,0
26,-36,239,0
9,-22,239,0
21,-21,240,0
11,-17,240,0
15,-12,241,0
20,-10,241,0
27,-29,242,0
23,-26,242,0
26,-16,243,0
8,-21,243,0
2,-15,244,0
33,-15,244,0
9,-33,245,0
12,-26,245,0
21,-36,246,0
5,-11,246,0
11,-9,247,0
21,-20,247,0
21,-17,248,0
14,-10,248,0
5,-14,249,0
6,-20,249,0
26,-14,250,0
3,-18,250,0
3,-11,251,0
23,-33,251,0
3,-23,252,0
29,-30,252,0
12,-28,253,0
6,-24,253,0
15,-14,254,0
15,-14,254,0
32,-29,255,0
20,-21,255,0
11,-11,256,0
17,-23,256,0
6,-8,257,0
5,-26,257,0
8,-15,258,0
14,-11,258,0
5,-18,259,0
17,-26,259,0
15,-27,260,0
18,-8,260,0
20,-27,261,0
2,-21,261,0
26,-10,262,0
6,-35,262,0
24,-11,263,0
29,-23,263,0
30,-18,264,0
29,-11,264,0
3,-9,265,0
14,-18,265,0
24,-28,266,0
5,-12,266,0
32,-18,267,0
15,-30,267,0
8,-30,268,0
32,-21,268,0
26,-32,269,0
5,-17,269,0
3,-18,270,0
12,-36,270,0
6,-28,271,0
23,-30,271,0
18,-30,272,0
12,-17,272,0
20,-21,273,0
26,-22,273,0
26,-30,274,0
17,-30,274,0
29,-14,275,0
29,-29,275,0
26,-33,276,0
30,-16,276,0
8,-18,277,0
21,-24,277,0
11,-35,278,0
9,-36,278,0
14,-35,279,0
18,-20,279,0
14,-21,280,0
12,-20,280,0
2,-21,281,0
12,-28,281,0
17,-9,282,0
21,-16,282,0
17,-18,283,0
9,-23,283,0
14,-34,284,0
29,-27,284,0
27,-12,285,0
5,-14,285,0
11,-23,286,0
3,-24,286,0
11,-14,287,0
8,-16,287,0
11,-29,288,0
20,-28,288,0
32,-35,289,0
6,-15,289,0
9,-15,290,0
29,-18,290,0
12,-35,291,0
14,-24,291,0
30,-33,292,0
9,-16,292,0
33,-26,293,0
26,-30,293,0
17,-29,294,0
30,-8,294,0
21,-14,295,0
27,-30,295,0
18,-28,296,0
6,-9,296,0
12,-34,297,0
20,-34,297,0
3,-24,298,0
33,-26,298,0
29,-10,299,0
33,-12,299,0
23,-20,300,0
24,-32,300,0
9,-8,301,0
15,-22,301,0
32,-15,302,0
8,-15,302,0
30,-9,303,0
11,-24,303,0
33,-28,304,0
29,-9,304,0
27,-14,305,0
5,-21,305,0
5,-32,306,0
30,-22,306,0
29,-9,307,0
12,-35,307,0
14,-15,308,0
27,-23,308,0
3,-14,309,0
24,-18,309,0
29,-35,310,0
14,-34,310,0
29,-30,311,0
8,-17,311,0
23,-21,312,0
6,-17,312,0
21,-20,313,0
9,-17,313,0
17,-33,314,0
29,-33,314,0
24,-27,315,0
21,-14,315,0
32,-8,316,0
11,-36,316,0
21,-11,317,0
33,-22,317,0
11,-30,318,0
8,-36,318,0
17,-11,319,0
12,-21,319,0
14,-20,320,0
12,-30,320,0
23,-18,321,0
5,-18,321,0
15,-8,322,0
21,-10,322,0
15,-35,323,0
15,-26,323,0
20,-10,324,0
33,-27,324,0
27,-15,325,0
24,-9,325,0
3,-35,326,0
14,-33,326,0
6,-9,327,0
14,-15,327,0
20,-24,328,0
33,-11,328,0
9,-23,329,0
15,-23,329,0
26,-28,330,0
18,-16,330,0
9,-24,331,0
15,-10,331,0
2,-10,332,0
20,-33,332,0
8,-16,333,0
5,-20,333,0
18,-20,334,0
32,-24,334,0
24,-35,335,0
27,-16,335,0
3,-27,336,0
17,-34,336,0
24,-32,337,0
33,-23,337,0
15,-20,338,0
9,-12,338,0
21,-8,339,0
18,-11,339,0
21,-28,340,0
14,-14,340,0
18,-34,341,0
17,-11,341,0
5,-11,342,0
29,-26,342,0
33,-32,343,0
3,-17,343,0
27,-20,344,0
32,-16,344,0
2,-20,345,0
3,-16,345,0
5,-29,346,0
20,-15,346,0
18,-8,347,0
27,-34,347,0
26,-11,348,0
14,-36,348,0
11,-33,349,0
2,-12,349,0
33,-34,350,0
2,-23,350,0
9,-16,351,0
21,-23,351,0
27,-8,352,0
30,-36,352,0
32,-10,353,0
2,-8,353,0
17,-30,354,0
8,-27,354,0
32,-21,355,0
15,-20,355,0
24,-15,356,0
30,-24,356,0
23,-35,357,0
24,-15,357,0
8,-24,358,0
20,-11,358,0
3,-36,359,0
5,-36,359,0
23,-33,360,0
3,-29,360,0
26,-24,361,0
11,-18,361,0
15,-36,362,0
17,-10,362,0
24,-10,363,0
17,-21,363,0
29,-23,364,0
24,-27,364,0
9,-26,365,0
32,-36,365,0
2,-30,366,0
30,-35,366,0
6,-21,367,0
21,-26,367,0
21,-22,368,0
12,-10,368,0
21,-9,369,0
33,-29,369,0
9,-9,370,0
23,-34,370,0
6,-35,371,0
24,-36,371,0
6,-15,372,0
15,-16,372,0
8,-33,373,0
33,-21,373,0
2,-26,374,0
32,-11,374,0
2,-18,375,0
21,-11,375,0
29,-18,376,0
20,-24,376,0
5,-26,377,0
24,-34,377,0
30,-12,378,0
17,-33,378,0
23,-10,379,0
26,-27,379,0
23,-24,380,0
11,-26,380,0
6,-30,381,0
12,-14,381,0
15,-16,382,0
6,-34,382,0
12,-30,383,0
33,-9,383,0
5,-12,384,0
11,-32,384,0
12,-16,385,0
9,-8,385,0
11,-12,386,0
5,-24,386,0
6,-26,387,0
6,-8,387,0
32,-14,388,0
32,-26,388,0
29,-17,389,0
17,-32,389,0
5,-9,390,0
32,-18,390,0
20,-15,391,0
12,-34,391,0
21,-32,392,0
30,-28,392,0
20,-23,393,0
24,-8,393,0
6,-11,394,0
6,-32,394,0
18,-15,395,0
15,-12,395,0
27,-23,396,0
11,-23,396,0
21,-16,397,0
26,-28,397,0
9,-28,398,0
8,-33,398,0
27,-17,399,0
24,-16,399,0
12,-36,400,0
18,-12,400,0
20,-33,401,0
17,-17,401,0
23,-27,402,0
8,-32,402,0
2,-8,403,0
26,-32,403,0
14,-10,404,0
11,-15,404,0
29,-27,405,0
5,-16,405,0
33,-29,406,0
30,-34,406,0
27,-32,407,0
26,-11,407,0
23,-23,408,0
32,-17,408,0
15,-28,409,0
26,-35,409,0
2,-9,410,0
12,-33,410,0
26,-35,411,0
21,-8,411,0
21,-18,412,0
24,-28,412,0
6,-29,413,0
6,-11,413,0
5,-35,414,0
23,-15,414,0
20,-29,415,0
27,-14,415,0
8,-12,416,0
26,-23,416,0
6,-20,417,0
29,-24,417,0
23,-12,418,0
6,-36,418,0
2,-36,419,0
15,-24,419,0
29,-11,420,0
8,-30,420,0
24,-14,421,0
32,-14,421,0
17,-12,422,0
2,-15,422,0
9,-11,423,0
23,-12,423,0
6,-36,424,0
27,-20,424,0
14,-32,425,0
24,-17,425,0
8,-28,426,0
18,-23,426,0
27,-11,427,0
3,-36,427,0
29,-33,428,0
6,-21,428,0
12,-11,429,0
5,-33,429,0
32,-23,430,0
24,-35,430,0
21,-33,431,0
29,-15,431,0
27,-16,432,0
23,-16,432,0
29,-28,433,0
21,-36,433,0
11,-8,434,0
15,-15,434,0
29,-12,435,0
9,-15,435,0
17,-14,436,0
27,-8,436,0
8,-36,437,0
27,-11,437,0
3,-29,438,0
27,-27,438,0
5,-33,439,0
32,-15,439,0
