5378
4345
4321
5055
4686
4897
4768
5319
4039
4553
4635
5219
3910
4552
4317
4666
4152
4167
4765
5125
4278
4177
4612
5449
4516
4381
4358
5157
4431
4410
4140
4780
4360
4326
4473
5073
4270
4423
4825
5030
4587
4198
4662
5518
4858
4258
4327
5030
3756
4803
4617
5430
4421
4270
4600
4978
4313
5025
4491
4842
4093
4209
4521
5121
3667
4202
4370
4840
3981
4931
4351
4918
4437
4413
4372
5205
4037
3470
4336
5162
4078
4651
4388
4892
4282
4439
4463
4874
4400
4304
4203
4798
3705
3859
4837
5048
4132
4143
4369
5185
4133
4532
4239
4739
3943
4466
4615
4314
3949
4355
4366
4527
4023
4217
4323
5346
4062
4425
5288
4745
4008
4484
4153
4942
4193
4518
4002
