5044
4155
2029
5119
4080
2772
4587
0
0
4170
2944
0
4827
4002
4665
4172
0
5032
4217
4231
4797
4042
4518
5232
4382
4580
4840
4258
4063
4626
3981
3830
5583
4558
4037
5487
3482
4399
5828
4046
4514
5328
4158
4512
5782
4056
4468
