1.690000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
2.950000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.700000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.030000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
2.830000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.600000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
2.490000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
4.210000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
2.730000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
1.710000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.470000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.030000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
9.200000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.460000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.110000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
1.430000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.090000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
1.870000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
1.600000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
1.680000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
1.690000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
4.520000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
1.120000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
4.200000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.390000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
8.300000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
4.400000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
2.430000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.100000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
6.700000000000000000e+01,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
2.080000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
4.550000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
3.550000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
4.610000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
4.370000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,-3.000000000000000000e+01,0.000000000000000000e+00
